OrderID,CustomerID,OrderDate,ShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,OrderValue,QuantityOrdered,QuantityShipped,QuantityReturned,IsAccurate,Region
O00254,C030,2024-06-19,2024-06-21,2024-06-22,2024-06-22,Delivered,2377.28,19,19,0,0,South
O00255,C011,2024-03-06,2024-03-08,2024-03-09,2024-03-08,Delivered,661.99,7,7,0,1,Midwest
O00256,C016,2024-04-02,2024-04-05,2024-04-09,2024-04-13,Delivered,533.1,3,2,0,1,West
O00257,C001,2024-02-02,2024-02-03,2024-02-07,2024-02-05,Delivered,2028.72,12,12,0,1,South
O00258,C018,2024-09-20,2024-09-21,2024-09-25,,Shipped,381.99,17,17,0,1,West
O00259,C023,2024-09-18,2024-09-19,2024-09-24,2024-09-21,Delivered,84.5,1,1,0,1,West
O00260,C036,2024-01-30,2024-02-02,2024-02-02,2024-02-02,Delivered,640.72,4,4,1,1,West
O00261,C030,2024-08-03,2024-08-06,2024-08-06,2024-08-06,Delivered,4190.4,20,20,0,1,South
O00262,C004,2024-04-23,2024-04-25,2024-04-29,2024-04-29,Delivered,1513.82,11,11,0,0,South
O00263,C031,2024-05-02,2024-05-05,2024-05-05,2024-05-05,Delivered,1029.84,6,6,0,0,Midwest
O00264,C020,2024-09-17,2024-09-20,2024-09-20,2024-09-20,Delivered,462.72,8,8,0,1,Northeast
O00265,C007,2024-05-11,2024-05-12,2024-05-15,2024-05-14,Delivered,1747.94,17,17,6,1,Midwest
O00266,C007,2024-08-31,2024-09-01,2024-09-03,2024-09-03,Delivered,3104.03,19,18,16,1,Midwest
O00267,C003,2024-07-08,2024-07-10,2024-07-15,2024-07-15,Delivered,1023.8,10,10,0,1,South
O00268,C040,2024-07-18,2024-07-20,2024-07-25,2024-07-24,Delivered,1180.2,6,6,0,1,Midwest
O00269,C017,2024-05-02,2024-05-03,2024-05-07,2024-05-07,Delivered,698.58,9,9,0,1,South
O00270,C035,2024-07-19,2024-07-22,2024-07-22,2024-07-22,Delivered,1273.8,20,20,0,0,West
O00271,C008,2024-12-10,2024-12-13,2024-12-14,2024-12-14,Delivered,29.73,1,1,0,1,Northeast
O00272,C008,2024-12-11,2024-12-13,2024-12-18,2024-12-16,Delivered,242.4,6,6,0,1,Northeast
O00273,C016,2024-10-08,2024-10-11,2024-10-12,2024-10-15,Delivered,379.85,5,5,0,1,West
O00274,C008,2024-07-06,2024-07-09,2024-07-13,2024-07-09,Delivered,635.2,10,5,0,1,Northeast
O00275,C008,2024-10-19,,2024-10-22,,Placed,552.33,19,0,0,1,Northeast
O00276,C030,2024-01-20,2024-01-23,2024-01-26,2024-01-26,Delivered,1108.68,6,6,0,1,South
O00277,C028,2024-01-21,2024-01-23,2024-01-26,2024-01-25,Delivered,1530.0,9,9,0,1,Midwest
O00278,C022,2024-10-19,2024-10-21,2024-10-24,2024-10-21,Delivered,1345.1,10,10,0,1,South
O00279,C026,2024-10-05,2024-10-07,2024-10-11,2024-10-15,Delivered,35.74,1,1,1,1,West
O00280,C028,2024-05-19,2024-05-22,2024-05-24,2024-05-24,Delivered,184.63,1,1,0,1,Midwest
O00281,C018,2024-01-13,2024-01-15,2024-01-19,2024-01-19,Delivered,151.98,6,6,0,1,West
O00282,C038,2024-12-10,2024-12-12,2024-12-14,2024-12-13,Delivered,911.1,5,5,0,1,South
O00283,C005,2024-11-10,2024-11-11,2024-11-17,2024-11-15,Delivered,817.12,4,4,0,1,Midwest
O00284,C009,2024-08-24,2024-08-27,2024-08-29,2024-08-28,Delivered,2728.05,13,13,0,1,West
O00285,C038,2024-01-20,2024-01-22,2024-01-25,2024-01-23,Delivered,1818.9,18,18,0,1,South
O00286,C034,2024-01-08,2024-01-09,2024-01-12,2024-01-10,Delivered,969.2,20,20,0,1,Midwest
O00287,C037,2024-12-01,,2024-12-08,,Placed,2743.79,19,0,0,1,Midwest
O00288,C034,2024-07-06,2024-07-09,2024-07-12,2024-07-09,Delivered,202.18,11,11,5,1,Midwest
O00289,C033,2024-06-26,2024-06-29,2024-06-30,2024-07-02,Delivered,931.04,11,11,0,1,West
O00290,C025,2024-04-21,2024-04-22,2024-04-28,2024-04-26,Delivered,704.1,6,6,2,1,Northeast
O00291,C011,2024-03-30,2024-04-01,2024-04-04,2024-04-02,Delivered,2618.85,17,17,7,1,Midwest
O00292,C030,2024-02-04,,2024-02-09,,Cancelled,255.36,14,0,0,1,South
O00293,C027,2024-07-13,2024-07-14,2024-07-19,,Shipped,2028.32,16,16,0,1,South
O00294,C025,2024-11-20,,2024-11-23,,Placed,1491.36,8,0,0,1,Northeast
O00295,C002,2024-05-03,2024-05-04,2024-05-06,2024-05-04,Delivered,850.24,8,8,0,1,Northeast
O00296,C017,2024-08-10,2024-08-11,2024-08-17,2024-08-17,Delivered,1360.08,18,18,0,1,South
O00297,C038,2024-06-01,2024-06-03,2024-06-06,2024-06-03,Delivered,1864.06,11,2,0,1,South
O00298,C003,2024-05-02,2024-05-03,2024-05-06,2024-05-06,Delivered,2088.54,18,18,0,1,South
O00299,C023,2024-10-14,2024-10-16,2024-10-21,,Shipped,4022.68,19,19,0,1,West
O00300,C010,2024-02-22,2024-02-24,2024-02-27,2024-02-27,Delivered,519.05,7,7,0,1,South
O00301,C036,2024-08-31,2024-09-02,2024-09-05,2024-09-05,Delivered,289.5,5,5,0,1,West
O00302,C031,2024-04-10,2024-04-13,2024-04-17,2024-04-13,Delivered,2797.01,17,17,0,1,Midwest
O00303,C040,2024-03-22,2024-03-24,2024-03-29,2024-03-28,Delivered,410.04,2,2,0,1,Midwest
O00304,C010,2024-08-28,2024-08-29,2024-09-01,2024-08-31,Delivered,1389.36,12,12,0,1,South
O00305,C023,2024-04-15,2024-04-17,2024-04-21,2024-04-20,Delivered,670.44,6,6,0,1,West
O00306,C033,2024-01-24,2024-01-27,2024-01-28,2024-01-27,Delivered,557.64,12,12,0,1,West
O00307,C010,2024-02-29,2024-03-03,2024-03-04,2024-03-06,Delivered,372.68,4,4,0,1,South
O00308,C007,2024-07-08,2024-07-11,2024-07-11,2024-07-11,Delivered,2967.61,19,19,0,1,Midwest
O00309,C001,2024-06-12,2024-06-14,2024-06-17,2024-06-16,Delivered,898.74,18,18,0,1,South
O00310,C002,2024-10-27,2024-10-29,2024-11-03,2024-10-29,Delivered,1090.65,5,5,0,1,Northeast
O00311,C027,2024-05-23,2024-05-24,2024-05-28,2024-05-24,Delivered,703.48,4,4,0,1,South
O00312,C008,2024-07-12,2024-07-15,2024-07-15,2024-07-15,Delivered,765.17,7,7,2,1,Northeast
O00313,C013,2024-10-21,2024-10-23,2024-10-26,2024-10-26,Delivered,355.68,4,4,4,1,South
O00314,C010,2024-01-13,2024-01-14,2024-01-19,,Shipped,587.49,3,3,0,1,South
O00315,C021,2024-08-31,2024-09-03,2024-09-05,2024-09-05,Delivered,2083.48,14,14,0,1,South
O00316,C021,2024-06-04,2024-06-05,2024-06-07,,Shipped,3054.24,14,14,0,1,South
O00317,C007,2024-02-23,2024-02-25,2024-02-26,2024-02-25,Delivered,1923.48,13,13,0,1,Midwest
O00318,C005,2024-02-02,2024-02-03,2024-02-08,2024-02-12,Delivered,1097.88,7,7,0,1,Midwest
O00319,C016,2024-09-04,2024-09-07,2024-09-07,2024-09-07,Delivered,942.75,5,5,0,1,West
O00320,C031,2024-09-25,2024-09-27,2024-09-29,2024-09-28,Delivered,551.4,20,20,0,1,Midwest
O00321,C032,2024-03-05,2024-03-06,2024-03-12,2024-03-09,Delivered,776.04,4,3,0,0,Northeast
O00322,C012,2024-03-29,,2024-04-03,,Placed,2467.52,16,0,0,1,Northeast
O00323,C012,2024-07-31,,2024-08-03,,Cancelled,3330.2,20,0,0,1,Northeast
O00324,C040,2024-01-20,2024-01-23,2024-01-25,2024-01-23,Delivered,2821.15,17,17,0,1,Midwest
O00325,C034,2024-05-03,2024-05-04,2024-05-09,2024-05-08,Delivered,912.0,10,2,0,1,Midwest
O00326,C031,2024-03-14,2024-03-15,2024-03-18,2024-03-18,Delivered,337.92,12,12,0,1,Midwest
O00327,C017,2024-04-21,,2024-04-26,,Placed,2407.68,16,0,0,1,South
O00328,C039,2024-05-30,2024-06-02,2024-06-02,2024-06-02,Delivered,1499.4,15,15,0,1,Midwest
O00329,C022,2024-10-21,2024-10-24,2024-10-26,2024-10-25,Delivered,134.58,6,6,0,1,South
O00330,C010,2024-11-03,2024-11-05,2024-11-07,2024-11-05,Delivered,370.35,3,1,0,1,South
O00331,C019,2024-07-10,2024-07-12,2024-07-14,2024-07-15,Delivered,1039.9,5,5,0,1,Midwest
O00332,C026,2024-07-31,2024-08-02,2024-08-05,2024-08-02,Delivered,4295.4,20,20,0,1,West
O00333,C013,2024-02-22,2024-02-23,2024-02-27,2024-02-26,Delivered,2960.0,20,19,0,1,South
O00334,C029,2024-06-29,2024-07-01,2024-07-04,2024-07-02,Delivered,140.31,3,3,0,1,Northeast
O00335,C029,2024-07-12,2024-07-15,2024-07-15,2024-07-15,Delivered,81.9,3,3,0,1,Northeast
O00336,C014,2024-08-31,2024-09-03,2024-09-05,2024-09-05,Delivered,1565.28,12,12,11,1,West
O00337,C010,2024-08-17,,2024-08-20,,Cancelled,3094.85,17,0,0,1,South
O00338,C009,2024-12-11,2024-12-13,2024-12-14,2024-12-21,Delivered,1222.5,15,15,0,1,West
O00339,C007,2024-03-06,,2024-03-09,,Placed,1343.36,16,0,0,1,Midwest
O00340,C021,2024-08-28,2024-08-29,2024-08-31,2024-08-31,Delivered,1416.59,7,7,0,1,South
O00341,C024,2024-11-19,2024-11-20,2024-11-24,2024-11-21,Delivered,2254.88,17,17,0,1,West
O00342,C006,2024-11-22,2024-11-24,2024-11-27,2024-11-27,Delivered,642.2,4,4,2,1,Northeast
O00343,C029,2024-07-30,2024-08-02,2024-08-02,2024-08-02,Delivered,54.88,2,2,0,1,Northeast
O00344,C022,2024-02-18,2024-02-20,2024-02-22,2024-02-28,Delivered,2014.92,18,18,0,1,South
O00345,C004,2024-08-11,2024-08-14,2024-08-16,2024-08-14,Delivered,193.92,6,6,0,1,South
O00346,C004,2024-03-31,2024-04-03,2024-04-04,,Shipped,1581.3,10,10,0,1,South
O00347,C031,2024-11-26,2024-11-28,2024-11-30,2024-11-29,Delivered,126.22,2,2,0,1,Midwest
O00348,C017,2024-02-19,2024-02-21,2024-02-23,,Shipped,831.0,6,6,0,0,South
O00349,C016,2024-05-10,2024-05-13,2024-05-14,2024-05-14,Delivered,479.25,3,3,0,0,West
O00350,C026,2024-03-23,2024-03-25,2024-03-30,2024-03-29,Delivered,1517.85,9,9,0,1,West
O00351,C037,2024-03-13,2024-03-15,2024-03-20,2024-03-16,Delivered,2983.16,17,17,0,1,Midwest
O00352,C007,2024-06-25,2024-06-27,2024-06-29,2024-06-29,Delivered,1107.04,17,17,0,1,Midwest
O00353,C017,2024-02-19,2024-02-20,2024-02-25,2024-02-26,Delivered,1488.34,7,7,0,1,South
O00354,C037,2024-01-03,2024-01-04,2024-01-09,2024-01-08,Delivered,968.0,16,16,0,1,Midwest
O00355,C031,2024-11-20,2024-11-22,2024-11-24,2024-11-27,Delivered,3051.15,15,15,0,1,Midwest
O00356,C039,2024-11-10,2024-11-12,2024-11-13,2024-11-12,Delivered,474.81,7,7,0,1,Midwest
O00357,C039,2024-04-11,2024-04-12,2024-04-17,2024-04-16,Delivered,1770.24,12,12,0,1,Midwest
O00358,C011,2024-07-26,2024-07-28,2024-08-01,2024-07-31,Delivered,477.0,10,10,0,1,Midwest
O00359,C007,2024-10-07,2024-10-08,2024-10-11,2024-10-10,Delivered,109.14,2,2,0,1,Midwest
O00360,C038,2024-03-22,2024-03-23,2024-03-29,2024-03-23,Delivered,2280.32,14,14,0,1,South
O00361,C032,2024-01-06,2024-01-09,2024-01-10,2024-01-09,Delivered,280.5,10,10,0,1,Northeast
O00362,C029,2024-04-13,2024-04-15,2024-04-16,2024-04-15,Delivered,350.16,4,4,1,1,Northeast
O00363,C032,2024-11-15,,2024-11-20,,Cancelled,1488.9,7,0,0,1,Northeast
O00364,C038,2024-02-19,2024-02-20,2024-02-22,2024-02-20,Delivered,2348.7,15,15,0,0,South
O00365,C027,2024-08-22,,2024-08-25,,Cancelled,2309.85,15,0,0,1,South
O00366,C014,2024-01-15,2024-01-16,2024-01-18,2024-01-17,Delivered,286.02,18,18,0,1,West
O00367,C002,2024-01-21,2024-01-22,2024-01-28,2024-01-23,Delivered,384.28,2,2,0,1,Northeast
O00368,C020,2024-09-01,2024-09-03,2024-09-05,2024-09-03,Delivered,1674.14,13,13,0,1,Northeast
O00369,C033,2024-11-15,,2024-11-21,,Placed,1305.46,13,0,0,1,West
O00370,C004,2024-01-02,2024-01-04,2024-01-06,2024-01-05,Delivered,69.1,2,2,0,1,South
O00371,C035,2024-09-18,2024-09-19,2024-09-22,2024-09-20,Delivered,580.16,8,8,0,1,West
O00372,C008,2024-02-18,2024-02-19,2024-02-24,2024-02-22,Delivered,933.98,17,17,0,1,Northeast
O00373,C015,2024-02-04,2024-02-05,2024-02-09,2024-02-11,Delivered,842.36,4,4,0,1,Northeast
O00374,C029,2024-11-16,2024-11-17,2024-11-22,2024-11-19,Delivered,774.12,6,6,0,1,Northeast
O00375,C021,2024-07-12,2024-07-13,2024-07-17,2024-07-17,Delivered,135.9,6,6,1,1,South
O00376,C004,2024-02-25,2024-02-27,2024-03-02,2024-02-28,Delivered,84.43,1,1,0,1,South
O00377,C039,2024-11-23,2024-11-25,2024-11-30,2024-11-27,Delivered,642.12,4,4,0,1,Midwest
O00378,C022,2024-11-28,2024-11-29,2024-12-01,2024-11-29,Delivered,715.1,10,10,0,1,South
O00379,C026,2024-01-14,2024-01-16,2024-01-17,2024-01-16,Delivered,1626.9,10,10,0,1,West
O00380,C039,2024-11-29,2024-11-30,2024-12-04,2024-12-05,Delivered,624.63,3,3,3,1,Midwest
O00381,C037,2024-01-22,2024-01-23,2024-01-26,2024-01-26,Delivered,29.67,1,1,0,1,Midwest
O00382,C020,2024-01-23,2024-01-26,2024-01-26,2024-01-26,Delivered,488.1,15,5,0,1,Northeast
O00383,C023,2024-07-29,2024-08-01,2024-08-02,2024-08-02,Delivered,3213.0,17,17,2,1,West
O00384,C010,2024-06-06,2024-06-08,2024-06-10,2024-06-10,Delivered,1372.28,7,7,0,1,South
O00385,C033,2024-03-07,2024-03-10,2024-03-10,2024-03-10,Delivered,1780.8,10,10,6,1,West
O00386,C005,2024-11-08,2024-11-10,2024-11-11,2024-11-10,Delivered,440.25,5,5,0,1,Midwest
O00387,C027,2024-03-03,2024-03-05,2024-03-07,2024-03-06,Delivered,1431.18,18,18,0,1,South
O00388,C006,2024-01-01,2024-01-04,2024-01-08,2024-01-07,Delivered,872.1,18,18,0,1,Northeast
O00389,C037,2024-04-13,2024-04-16,2024-04-20,2024-04-20,Delivered,612.27,3,3,0,1,Midwest
O00390,C022,2024-07-01,2024-07-02,2024-07-06,2024-07-06,Delivered,2847.96,18,18,17,0,South
O00391,C030,2024-02-08,2024-02-10,2024-02-11,2024-02-17,Delivered,407.54,14,14,0,1,South
O00392,C017,2024-06-29,2024-07-02,2024-07-03,2024-07-03,Delivered,214.02,6,6,0,1,South
O00393,C025,2024-03-21,2024-03-22,2024-03-26,2024-03-26,Delivered,347.75,13,13,0,1,Northeast
O00394,C014,2024-02-23,2024-02-26,2024-02-27,2024-02-27,Delivered,2145.99,11,11,0,1,West
O00395,C018,2024-03-27,2024-03-29,2024-04-02,2024-03-30,Delivered,164.8,2,1,0,1,West
O00396,C002,2024-01-15,2024-01-16,2024-01-22,,Shipped,672.16,8,8,0,1,Northeast
O00397,C028,2024-11-23,2024-11-25,2024-11-30,2024-12-07,Delivered,258.4,17,3,0,1,Midwest
O00398,C002,2024-01-08,2024-01-10,2024-01-11,2024-01-10,Delivered,2829.76,16,16,0,1,Northeast
O00399,C016,2024-04-15,,2024-04-20,,Cancelled,735.28,7,0,0,1,West
O00400,C021,2024-06-05,2024-06-08,2024-06-11,2024-06-15,Delivered,1539.6,12,12,0,1,South
O00401,C012,2024-06-03,2024-06-05,2024-06-07,,Shipped,1956.15,15,15,0,1,Northeast
O00402,C028,2024-04-16,2024-04-18,2024-04-22,2024-04-22,Delivered,1762.8,13,12,0,1,Midwest
O00403,C010,2024-09-07,2024-09-10,2024-09-13,2024-09-11,Delivered,3041.76,16,16,0,0,South
O00404,C002,2024-07-16,2024-07-18,2024-07-22,2024-07-24,Delivered,1546.8,10,10,0,1,Northeast
O00405,C018,2024-11-16,2024-11-17,2024-11-23,2024-11-27,Delivered,804.64,16,16,0,1,West
O00406,C024,2024-05-12,2024-05-15,2024-05-18,2024-05-15,Delivered,409.86,11,11,1,1,West
O00407,C019,2024-01-02,2024-01-05,2024-01-05,2024-01-05,Delivered,370.8,6,6,0,1,Midwest
O00408,C030,2024-07-08,2024-07-10,2024-07-13,2024-07-11,Delivered,1487.7,18,18,0,1,South
O00409,C019,2024-10-28,2024-10-29,2024-11-03,2024-11-06,Delivered,1457.28,12,12,0,1,Midwest
O00410,C018,2024-06-28,2024-07-01,2024-07-03,2024-07-05,Delivered,3006.3,15,15,0,1,West
O00411,C023,2024-10-19,2024-10-20,2024-10-23,2024-10-21,Delivered,306.53,7,7,0,1,West
O00412,C017,2024-03-30,2024-04-01,2024-04-05,2024-04-11,Delivered,2579.7,15,15,0,1,South
O00413,C040,2024-05-16,2024-05-18,2024-05-19,2024-05-19,Delivered,749.8,10,10,5,1,Midwest
O00414,C040,2024-07-16,2024-07-19,2024-07-23,,Shipped,733.95,7,7,0,1,Midwest
O00415,C001,2024-06-23,,2024-06-30,,Placed,79.1,5,0,0,1,South
O00416,C021,2024-02-19,2024-02-21,2024-02-23,2024-02-28,Delivered,306.4,5,5,0,1,South
O00417,C023,2024-08-30,2024-08-31,2024-09-04,2024-09-04,Delivered,645.76,8,8,0,1,West
O00418,C017,2024-08-21,2024-08-24,2024-08-25,,Shipped,1834.2,12,12,0,1,South
O00419,C026,2024-09-20,2024-09-22,2024-09-27,2024-09-26,Delivered,2172.0,16,9,0,1,West
O00420,C026,2024-04-06,2024-04-08,2024-04-12,2024-04-08,Delivered,51.17,1,1,0,1,West
O00421,C018,2024-10-26,2024-10-28,2024-11-01,2024-10-29,Delivered,470.4,6,6,0,1,West
O00422,C027,2024-11-02,2024-11-04,2024-11-07,2024-11-07,Delivered,402.42,2,2,0,1,South
O00423,C014,2024-02-14,2024-02-17,2024-02-21,2024-02-20,Delivered,710.32,8,8,0,1,West
O00424,C015,2024-04-22,2024-04-23,2024-04-29,2024-04-28,Delivered,311.16,12,12,0,1,Northeast
O00425,C031,2024-02-02,,2024-02-07,,Cancelled,987.7,7,0,0,1,Midwest
O00426,C015,2024-05-13,2024-05-16,2024-05-19,2024-05-18,Delivered,33.91,1,1,1,1,Northeast
O00427,C020,2024-01-09,2024-01-11,2024-01-12,,Shipped,585.27,9,9,0,0,Northeast
O00428,C023,2024-01-29,2024-02-01,2024-02-01,2024-02-01,Delivered,525.0,5,5,0,1,West
O00429,C024,2024-09-20,2024-09-22,2024-09-27,,Shipped,2964.6,18,18,0,1,West
O00430,C033,2024-02-27,2024-03-01,2024-03-04,2024-03-09,Delivered,1448.02,14,14,0,1,West
O00431,C010,2024-02-05,,2024-02-11,,Placed,662.85,5,0,0,1,South
O00432,C037,2024-08-18,2024-08-21,2024-08-23,2024-08-22,Delivered,1009.2,15,15,0,1,Midwest
O00433,C009,2024-01-10,2024-01-11,2024-01-17,2024-01-15,Delivered,161.99,1,1,1,1,West
O00434,C009,2024-09-16,2024-09-19,2024-09-21,2024-09-19,Delivered,440.96,4,4,0,1,West
O00435,C038,2024-02-22,2024-02-23,2024-02-29,2024-02-28,Delivered,593.82,9,4,0,1,South
O00436,C012,2024-08-08,,2024-08-14,,Cancelled,2936.26,19,0,0,1,Northeast
O00437,C027,2024-10-12,2024-10-14,2024-10-17,2024-10-14,Delivered,2550.56,16,16,0,1,South
O00438,C012,2024-11-21,2024-11-22,2024-11-26,2024-11-26,Delivered,1026.05,5,5,0,1,Northeast
O00439,C028,2024-04-23,2024-04-24,2024-04-26,2024-04-25,Delivered,130.28,1,1,0,1,Midwest
O00440,C006,2024-01-06,2024-01-07,2024-01-10,2024-01-07,Delivered,257.65,5,5,0,1,Northeast
O00441,C011,2024-10-05,2024-10-06,2024-10-12,2024-10-06,Delivered,1567.56,12,12,0,1,Midwest
O00442,C006,2024-08-27,2024-08-28,2024-09-03,2024-08-30,Delivered,2442.73,17,9,0,1,Northeast
O00443,C011,2024-10-07,2024-10-09,2024-10-14,2024-10-09,Delivered,1849.77,13,13,0,1,Midwest
O00444,C018,2024-12-09,2024-12-10,2024-12-12,2024-12-10,Delivered,1394.28,9,9,0,1,West
O00445,C039,2024-05-10,2024-05-11,2024-05-16,2024-05-16,Delivered,803.88,11,11,0,1,Midwest
O00446,C016,2024-04-01,2024-04-03,2024-04-05,2024-04-05,Delivered,479.34,3,3,0,1,West
O00447,C028,2024-03-17,2024-03-19,2024-03-24,2024-03-24,Delivered,406.56,6,6,0,1,Midwest
O00448,C009,2024-10-12,,2024-10-15,,Cancelled,200.2,13,0,0,1,West
O00449,C017,2024-02-24,2024-02-26,2024-03-02,2024-02-27,Delivered,2755.36,17,17,17,1,South
O00450,C024,2024-12-10,,2024-12-13,,Placed,1142.91,17,0,0,1,West
O00451,C021,2024-02-19,2024-02-22,2024-02-26,2024-02-26,Delivered,1711.5,14,14,0,1,South
O00452,C022,2024-03-08,2024-03-09,2024-03-13,2024-03-11,Delivered,478.5,3,3,0,1,South
O00453,C022,2024-07-09,2024-07-12,2024-07-15,2024-07-15,Delivered,1908.76,17,17,0,1,South
O00454,C037,2024-07-09,2024-07-12,2024-07-13,2024-07-13,Delivered,835.24,14,14,0,1,Midwest
O00455,C010,2024-07-06,2024-07-08,2024-07-12,2024-07-10,Delivered,3426.18,17,17,0,1,South
O00456,C003,2024-04-01,2024-04-04,2024-04-06,2024-04-04,Delivered,819.21,7,1,0,1,South
O00457,C025,2024-03-15,2024-03-16,2024-03-22,2024-03-27,Delivered,2917.95,15,15,0,1,Northeast
O00458,C038,2024-02-09,2024-02-12,2024-02-12,2024-02-12,Delivered,1045.6,5,5,0,1,South
O00459,C006,2024-08-30,2024-09-01,2024-09-06,2024-09-03,Delivered,201.12,6,6,0,1,Northeast
O00460,C023,2024-02-20,2024-02-22,2024-02-27,2024-02-27,Delivered,337.15,11,3,2,1,West
O00461,C024,2024-06-02,2024-06-03,2024-06-05,2024-06-06,Delivered,1095.36,12,12,0,1,West
O00462,C036,2024-12-07,2024-12-08,2024-12-12,2024-12-11,Delivered,731.97,9,2,0,1,West
O00463,C014,2024-08-13,2024-08-16,2024-08-19,2024-08-19,Delivered,1223.6,19,19,0,1,West
O00464,C007,2024-03-25,2024-03-26,2024-03-31,2024-03-29,Delivered,4112.0,20,9,0,1,Midwest
O00465,C039,2024-01-31,2024-02-02,2024-02-04,2024-02-07,Delivered,819.6,15,15,0,1,Midwest
O00466,C028,2024-08-19,,2024-08-25,,Placed,1197.3,10,0,0,1,Midwest
O00467,C008,2024-05-03,2024-05-04,2024-05-09,2024-05-06,Delivered,525.46,13,13,0,1,Northeast
O00468,C036,2024-06-03,2024-06-06,2024-06-08,2024-06-07,Delivered,3272.8,16,16,0,1,West
O00469,C004,2024-09-07,2024-09-09,2024-09-12,2024-09-10,Delivered,2416.23,19,19,0,1,South
O00470,C005,2024-05-17,,2024-05-22,,Cancelled,2707.25,17,0,0,1,Midwest
O00471,C031,2024-02-26,2024-02-28,2024-03-02,2024-02-29,Delivered,2121.24,12,12,0,1,Midwest
O00472,C017,2024-08-13,2024-08-16,2024-08-19,2024-08-17,Delivered,188.64,9,9,0,1,South
O00473,C007,2024-05-08,2024-05-10,2024-05-12,2024-05-11,Delivered,470.88,6,6,5,1,Midwest
O00474,C008,2024-06-15,2024-06-18,2024-06-18,2024-06-18,Delivered,638.64,12,12,0,1,Northeast
O00475,C014,2024-08-27,2024-08-29,2024-09-01,2024-08-31,Delivered,2850.95,19,19,0,1,West
O00476,C003,2024-09-11,2024-09-13,2024-09-16,2024-09-16,Delivered,1537.67,19,19,0,1,South
O00477,C035,2024-07-24,2024-07-27,2024-07-28,2024-07-28,Delivered,2054.34,18,18,0,1,West
O00478,C025,2024-02-23,2024-02-25,2024-02-26,2024-02-26,Delivered,1965.48,11,11,0,1,Northeast
O00479,C006,2024-06-26,2024-06-29,2024-06-30,2024-06-30,Delivered,190.47,1,1,1,1,Northeast
O00480,C003,2024-05-13,2024-05-14,2024-05-18,2024-05-17,Delivered,214.0,10,10,0,1,South
O00481,C014,2024-06-01,2024-06-03,2024-06-06,2024-06-05,Delivered,163.0,10,9,0,1,West
O00482,C021,2024-07-02,2024-07-04,2024-07-09,2024-07-06,Delivered,264.08,4,3,0,1,South
O00483,C009,2024-09-03,2024-09-04,2024-09-07,2024-09-06,Delivered,3535.2,20,20,0,1,West
O00484,C008,2024-09-10,2024-09-12,2024-09-16,2024-09-16,Delivered,342.84,3,3,3,1,Northeast
O00485,C020,2024-03-23,2024-03-25,2024-03-26,2024-03-25,Delivered,3727.2,20,20,0,1,Northeast
O00486,C036,2024-11-08,2024-11-11,2024-11-11,2024-11-11,Delivered,73.38,2,2,0,1,West
O00487,C028,2024-01-22,2024-01-23,2024-01-27,2024-01-24,Delivered,1425.15,9,9,0,1,Midwest
O00488,C004,2024-08-24,,2024-08-28,,Cancelled,310.66,2,0,0,1,South
O00489,C019,2024-03-04,2024-03-07,2024-03-08,2024-03-07,Delivered,46.33,1,1,0,1,Midwest
O00490,C017,2024-03-30,2024-04-01,2024-04-05,2024-04-05,Delivered,3302.6,20,15,0,1,South
O00491,C035,2024-08-06,2024-08-09,2024-08-12,2024-08-10,Delivered,2252.8,20,20,18,1,West
O00492,C040,2024-03-09,2024-03-10,2024-03-15,2024-03-11,Delivered,777.24,17,17,10,1,Midwest
O00493,C019,2024-06-24,2024-06-27,2024-07-01,2024-06-30,Delivered,2363.64,12,12,0,1,Midwest
O00494,C021,2024-06-22,2024-06-25,2024-06-29,2024-06-30,Delivered,219.64,1,1,1,1,South
O00495,C009,2024-06-26,2024-06-27,2024-07-01,,Shipped,2853.0,18,17,0,1,West
O00496,C015,2024-09-29,,2024-10-02,,Placed,3828.69,19,0,0,1,Northeast
O00497,C007,2024-12-14,,2024-12-18,,Cancelled,613.51,19,0,0,1,Midwest
O00498,C025,2024-03-31,2024-04-02,2024-04-03,2024-04-03,Delivered,2895.36,16,16,0,1,Northeast
O00499,C022,2024-10-13,2024-10-16,2024-10-18,2024-10-16,Delivered,347.24,4,1,0,1,South
O00500,C001,2024-08-06,2024-08-09,2024-08-09,2024-08-15,Delivered,748.11,11,9,0,1,South
O00501,C032,2024-09-20,2024-09-22,2024-09-24,,Shipped,2694.2,19,15,0,1,Northeast
O00502,C009,2024-04-22,2024-04-25,2024-04-25,2024-04-25,Delivered,1629.36,8,8,0,1,West
O00503,C002,2024-10-20,2024-10-23,2024-10-26,2024-10-25,Delivered,40.22,2,2,0,1,Northeast
O00504,C004,2024-03-22,,2024-03-27,,Cancelled,2580.6,15,0,0,1,South
O00505,C019,2024-11-02,2024-11-05,2024-11-08,,Shipped,577.5,11,11,0,0,Midwest
O00506,C003,2024-06-20,2024-06-23,2024-06-27,2024-06-26,Delivered,1428.3,18,18,0,1,South
O00507,C022,2024-11-07,2024-11-08,2024-11-14,2024-11-08,Delivered,1349.28,12,12,0,1,South
O00508,C012,2024-05-21,2024-05-23,2024-05-26,2024-05-28,Delivered,946.01,19,19,0,1,Northeast
O00509,C002,2024-09-27,2024-09-29,2024-10-01,2024-10-01,Delivered,938.05,5,5,0,1,Northeast
